type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
23,-0.0390792042016983,-0.2257654368877411,0.12835244834423065,0.24108755588531494,0.2568473219871521,-0.06362450867891312,-0.3240753412246704,0.056752029806375504,0.19356288015842438,0.012635570950806141,-0.025332238525152206,-0.004496509209275246,0.25084325671195984,0.13509730994701385,-0.01915421523153782,-0.19485536217689514,-0.09719546139240265,0.2508954107761383,0.2102808654308319,0.06529352068901062,-0.08323792368173599,-0.08884412795305252,-0.045534878969192505,-0.09277809411287308,0.05058947205543518,-0.031239040195941925,-0.16393864154815674,-0.0871240645647049,0.05786045640707016,-0.0023699793964624405,0.09609077870845795,-0.26470884680747986,0.18855664134025574,-0.2795078158378601,-0.342763215303421,-0.2919079065322876,0.028918595984578133,0.14127320051193237,0.052184153348207474,-0.1460363119840622,0.28648874163627625,0.031111346557736397,0.08583160489797592,0.10296450555324554,-0.004031691234558821,-0.25137120485305786,-0.16598601639270782,0.02358250878751278,-0.10984886437654495,-0.09548159688711166,-0.0177921112626791,0.4281383454799652,0.27068179845809937,0.1853702962398529,0.07887076586484909,-0.3015769422054291,0.420627236366272,-0.011567196808755398,0.05056367442011833,-0.016350649297237396,0.405052125453949,0.16873502731323242,-0.21118201315402985,0.23935121297836304
24,-0.019442683085799217,-0.1880408525466919,0.12698319554328918,0.2750840187072754,0.2886088490486145,-0.03523009642958641,-0.35056188702583313,0.055750634521245956,0.2095567137002945,0.03613198548555374,0.0021780228707939386,-0.0038101249374449253,0.219987154006958,0.16478504240512848,-0.01949949376285076,-0.18332311511039734,-0.057304222136735916,0.20443925261497498,0.22410616278648376,0.028670240193605423,-0.08629533648490906,-0.07027262449264526,-0.05431162193417549,-0.10113433003425598,0.056075356900691986,-0.046337470412254333,-0.16010527312755585,-0.08164171874523163,0.06037779152393341,0.0023364005610346794,0.09736674278974533,-0.27610406279563904,0.23345206677913666,-0.25932833552360535,-0.3261539340019226,-0.2846697270870209,0.026553336530923843,0.13840341567993164,0.04045271500945091,-0.1772012710571289,0.30536893010139465,0.027513081207871437,0.139333114027977,0.10429158061742783,-0.03547533228993416,-0.2500075101852417,-0.15998966991901398,0.018086878582835197,-0.09668435901403427,-0.09857181459665298,-0.03619183599948883,0.43738722801208496,0.2660454511642456,0.2086423933506012,0.11305413395166397,-0.32275038957595825,0.4357970058917999,0.061981528997421265,0.1020340546965599,-0.04505562782287598,0.44212767481803894,0.13872556388378143,-0.2287149578332901,0.24975372850894928
25,-0.03684178739786148,-0.18436135351657867,0.11489829421043396,0.25195997953414917,0.26142191886901855,-0.033475108444690704,-0.3555075228214264,0.05053342133760452,0.23083847761154175,0.053891297429800034,-0.02427670732140541,0.008421984501183033,0.24181276559829712,0.18559294939041138,-0.02710564061999321,-0.19974449276924133,-0.07446631789207458,0.22804011404514313,0.24280528724193573,0.05903809890151024,-0.0647876039147377,-0.07063007354736328,-0.06672769039869308,-0.12105285376310349,0.06489056348800659,-0.07153425365686417,-0.17587575316429138,-0.12674051523208618,0.10976806282997131,-0.02821190655231476,0.13726568222045898,-0.28314921259880066,0.2190902680158615,-0.27010199427604675,-0.3202335834503174,-0.2993452847003937,-0.0043837158009409904,0.14027315378189087,0.05355200543999672,-0.19069556891918182,0.3474465012550354,0.03737146407365799,0.14883241057395935,0.11627643555402756,-0.037879932671785355,-0.24616216123104095,-0.18338213860988617,0.004514509811997414,-0.12309672683477402,-0.10591975599527359,-0.019738998264074326,0.4909260869026184,0.292885959148407,0.19611485302448273,0.0888209417462349,-0.32917094230651855,0.48210737109184265,0.022852828726172447,0.10004714876413345,-0.0577884241938591,0.4348318874835968,0.1766057014465332,-0.21838712692260742,0.26888492703437805
26,-0.010779664851725101,-0.04042649269104004,0.03931504860520363,0.09348202496767044,0.017561674118041992,-0.0228614192456007,-0.11428869515657425,0.07986532151699066,0.027889151126146317,-0.021723108366131783,-0.041575830429792404,0.1189161017537117,-0.049118686467409134,0.025610359385609627,-0.013968163169920444,-0.021626921370625496,-0.02770916186273098,0.07640089094638824,0.06565243005752563,-0.0027585867792367935,-0.05435533821582794,-0.028946859762072563,-0.04676732048392296,-0.0865354910492897,0.05423402786254883,-0.04677056148648262,0.005819558631628752,0.10658428817987442,0.051593463867902756,0.08652517199516296,-0.08782977610826492,-0.19228747487068176,0.1382416933774948,-0.12745648622512817,-0.059510283172130585,-0.028564011678099632,-0.009552724659442902,0.12865857779979706,0.01001617219299078,-0.03332817927002907,0.04964037239551544,0.03876527398824692,0.019413061439990997,0.024920359253883362,-0.07273723930120468,0.046391811221838,0.030468078330159187,0.02056378684937954,-0.008557282388210297,-0.08629075437784195,-0.02988632768392563,0.10343287885189056,0.006467255763709545,0.05628940835595131,-0.006099301390349865,0.023324303328990936,0.14624184370040894,0.0467241033911705,0.07439399510622025,-0.014167330227792263,0.0567622110247612,-0.028150063008069992,-0.09666898101568222,0.09159579128026962
27,-0.09358473122119904,0.0011453329352661967,-0.011597247794270515,0.11192473024129868,0.08887466043233871,-0.19407358765602112,-0.5057902932167053,0.0277212243527174,0.2595944404602051,0.10546502470970154,0.09993141889572144,0.05570990964770317,0.09980383515357971,0.142092764377594,-0.04760157689452171,-0.39602425694465637,-0.08058755844831467,0.11338098347187042,0.0407697819173336,-0.0776393786072731,-0.1687011867761612,-0.07634822279214859,0.1557825654745102,-0.18697968125343323,0.042384449392557144,0.1262170821428299,-0.39102622866630554,-0.42245250940322876,0.13026009500026703,0.17296205461025238,-0.00938545260578394,-0.38651353120803833,0.3894185721874237,-0.034447748214006424,-0.36606308817863464,-0.23034359514713287,0.04284478724002838,0.14933544397354126,-1.1716757398971822e-05,-0.2088826447725296,0.4872319996356964,0.06151588261127472,0.29258623719215393,0.23504960536956787,0.012102901935577393,-0.15825031697750092,-0.1605844348669052,0.059627119451761246,-0.14280955493450165,-0.09943536669015884,0.13409872353076935,0.34048163890838623,0.4108034670352936,0.14413924515247345,0.04296593740582466,-0.2729138135910034,0.32422685623168945,0.13412092626094818,0.17611992359161377,0.14089840650558472,0.48558685183525085,0.10002080351114273,-0.0552046038210392,0.22220280766487122
28,-0.011265303008258343,-0.2267223596572876,0.09732915461063385,0.28986287117004395,0.4549713134765625,-0.14165960252285004,-0.33814454078674316,-0.00821708980947733,0.1356009840965271,-0.013949455693364143,0.03331250697374344,0.10845119506120682,-0.0212172232568264,-0.09285016357898712,0.10469203442335129,-0.18027082085609436,-0.19193138182163239,0.1666085571050644,0.1601589024066925,-0.06331445276737213,-0.21311728656291962,-0.2014828622341156,0.0016363122267648578,-0.044644709676504135,-0.011757305823266506,0.06912288069725037,-0.036186326295137405,0.20871055126190186,-0.3950190544128418,0.3122083246707916,-0.20330491662025452,-0.4475520849227905,0.327578067779541,-0.27444830536842346,-0.31298163533210754,-0.07827495783567429,0.20770354568958282,0.17926335334777832,0.04715365171432495,-0.020367078483104706,0.025905419141054153,-0.0370200052857399,0.05589110404253006,0.04032782092690468,-0.2538212835788727,-0.14572156965732574,-0.004189147613942623,0.3054235577583313,-0.1697763204574585,0.028948791325092316,-0.37541866302490234,0.21488220989704132,0.07252701371908188,0.2444881647825241,0.3606261610984802,0.01950528472661972,-0.027589697390794754,0.31082579493522644,0.09705253690481186,0.12104066461324692,0.22567351162433624,0.15146158635616302,-0.30160534381866455,0.21777519583702087
29,0.179763525724411,-0.0284234881401062,0.1699754148721695,0.6084376573562622,0.4064676761627197,-0.43453988432884216,-0.25522729754447937,-0.25831231474876404,0.03222965821623802,-0.19437247514724731,0.0811203271150589,0.09655430167913437,-0.004315963014960289,-0.09345284104347229,0.09998141974210739,-0.0159995686262846,0.19256412982940674,-0.011273716576397419,0.36361604928970337,-0.02240145206451416,-0.309304416179657,0.014164508320391178,-0.23577429354190826,-0.1959831714630127,0.2257436215877533,0.12269435077905655,0.10508415102958679,0.07707726210355759,-0.2924659848213196,0.17635577917099,-0.08752024918794632,-0.4583355784416199,0.3728821873664856,-0.20584838092327118,-0.4665078818798065,0.07159432768821716,-0.10340512543916702,-0.08115528523921967,0.34077149629592896,0.026385173201560974,0.18288001418113708,-0.06432899087667465,0.4555095136165619,-0.18431305885314941,-0.23728178441524506,-0.29796797037124634,0.05273236334323883,0.38357290625572205,0.03598158806562424,0.2021649032831192,-0.22067010402679443,0.21397238969802856,0.10358373075723648,0.40796568989753723,0.356025367975235,-0.1501360535621643,0.07363826781511307,0.6019555926322937,-0.08353960514068604,0.05472073331475258,-0.02107909880578518,0.20470407605171204,-0.26288560032844543,0.3931500315666199
30,-0.008381899446249008,-0.2265486717224121,0.1055489033460617,0.2835618555545807,0.4310458302497864,-0.1444879174232483,-0.29464420676231384,-0.01933879218995571,0.12445221841335297,-0.030528690665960312,0.029294949024915695,0.10480282455682755,-0.04101557284593582,-0.08699624240398407,0.1052999347448349,-0.15631312131881714,-0.1707589477300644,0.14657141268253326,0.16281385719776154,-0.05836974084377289,-0.17729417979717255,-0.19988666474819183,-0.02093258872628212,-0.04474576190114021,-0.016115451231598854,0.07095244526863098,-0.02632518857717514,0.2232445925474167,-0.3876533806324005,0.28262701630592346,-0.20204895734786987,-0.41622060537338257,0.29088252782821655,-0.25041598081588745,-0.2953798174858093,-0.07676556706428528,0.19926132261753082,0.15505607426166534,0.06636953353881836,-0.0033858846873044968,0.00378126441501081,-0.039490267634391785,0.031513649970293045,0.003984462469816208,-0.24784934520721436,-0.13698241114616394,0.006160086486488581,0.2953527271747589,-0.1639150232076645,0.02488957904279232,-0.3934551477432251,0.195845827460289,0.04557006061077118,0.2374989241361618,0.36969825625419617,0.019408144056797028,-0.0518520325422287,0.3149894177913666,0.09447856992483139,0.11011477559804916,0.19256100058555603,0.14640402793884277,-0.30398696660995483,0.19810084998607635
31,-0.09723050892353058,-0.005338447634130716,-0.014546322636306286,0.09524495154619217,0.1464097946882248,-0.32256433367729187,-0.49840879440307617,0.001448422553949058,0.18705059587955475,0.03324549272656441,0.11124426126480103,0.21597394347190857,-0.17033828794956207,-0.1320824921131134,0.07588053494691849,-0.37970858812332153,-0.1915685534477234,0.01942071132361889,-0.058977339416742325,-0.16844715178012848,-0.3179512917995453,-0.2329886555671692,0.2569020688533783,-0.1398543268442154,-0.0519021712243557,0.25112786889076233,-0.30945977568626404,-0.09188266098499298,-0.31773698329925537,0.5461556315422058,-0.4086681604385376,-0.5432612299919128,0.4626994729042053,-0.016412805765867233,-0.3384896218776703,0.011434116400778294,0.23987558484077454,0.2350856065750122,-0.0422997809946537,-0.05119846761226654,0.16326923668384552,-0.04933340102434158,0.15922866761684418,0.20433492958545685,-0.16222669184207916,-0.002092743059620261,0.03150315582752228,0.35581719875335693,-0.20801466703414917,0.01959010399878025,-0.13945095241069794,0.08208652585744858,0.2236490547657013,0.13332480192184448,0.278331995010376,0.1369757205247879,-0.19895410537719727,0.36577799916267395,0.16781894862651825,0.3894159495830536,0.2791869044303894,0.07067955285310745,-0.019739439710974693,0.2188093513250351
32,0.19920213520526886,-0.040329091250896454,0.19113992154598236,0.6676807999610901,0.4412277042865753,-0.46298566460609436,-0.29229429364204407,-0.2658098340034485,0.026477428153157234,-0.21065431833267212,0.08273498713970184,0.11823125928640366,-0.011319641955196857,-0.10950781404972076,0.09515286237001419,-0.028952063992619514,0.20026226341724396,-0.009857864119112492,0.3842126429080963,-0.032459646463394165,-0.3298898935317993,0.016538213938474655,-0.2411760687828064,-0.21112613379955292,0.23832662403583527,0.1296304613351822,0.08067980408668518,0.09450796991586685,-0.3219641149044037,0.20015259087085724,-0.10047809034585953,-0.4965800642967224,0.4222475290298462,-0.24237312376499176,-0.5175275206565857,0.06654874980449677,-0.10768134891986847,-0.0645356997847557,0.36497068405151367,0.03190010413527489,0.1945919692516327,-0.05276054888963699,0.48857054114341736,-0.1829403191804886,-0.2575143277645111,-0.3281792402267456,0.0630393698811531,0.4088343381881714,0.04431970417499542,0.21164876222610474,-0.21835827827453613,0.23130667209625244,0.11426965892314911,0.4274662733078003,0.3763608932495117,-0.14209389686584473,0.08836919814348221,0.6382973194122314,-0.09063857048749924,0.06613010168075562,-0.005891398061066866,0.23694869875907898,-0.28252696990966797,0.39996251463890076
33,-0.00959193054586649,-0.1998250037431717,0.08706314116716385,0.27223920822143555,0.46120256185531616,-0.1254163235425949,-0.32188650965690613,-0.02192447893321514,0.13987576961517334,-0.006877351086586714,0.03678140416741371,0.09761785715818405,-0.019422154873609543,-0.08697429299354553,0.102394238114357,-0.1815917044878006,-0.15535256266593933,0.162013441324234,0.16534754633903503,-0.07393397390842438,-0.210286945104599,-0.20288291573524475,-0.008174204267561436,-0.04087115451693535,-0.005150964483618736,0.07247595489025116,-0.03717825934290886,0.18343792855739594,-0.38999155163764954,0.2896241247653961,-0.1853093057870865,-0.4142678678035736,0.3164253830909729,-0.24822935461997986,-0.3168991208076477,-0.06922746449708939,0.2152886688709259,0.14896932244300842,0.04880322515964508,-0.025242270901799202,0.052516330033540726,-0.04383697360754013,0.07197771966457367,0.023642130196094513,-0.24524079263210297,-0.16212907433509827,-0.0348200649023056,0.2912677526473999,-0.16306431591510773,0.016584571450948715,-0.3809332549571991,0.22943539917469025,0.09504150599241257,0.24140261113643646,0.3447876274585724,-0.0276604276150465,-0.029934631660580635,0.3156175911426544,0.09160244464874268,0.11448898166418076,0.2218475639820099,0.13984747231006622,-0.3182183802127838,0.19817541539669037
34,-0.011481525376439095,-0.1891886591911316,0.08381655812263489,0.27545493841171265,0.47044748067855835,-0.14630675315856934,-0.3280104696750641,-0.03432423248887062,0.13144508004188538,-0.0011220171581953764,0.05075846612453461,0.11070666462182999,-0.02381083369255066,-0.1108015924692154,0.112982377409935,-0.18060030043125153,-0.1676560789346695,0.14840783178806305,0.15214860439300537,-0.07004179060459137,-0.2136959582567215,-0.20202314853668213,-0.0009577515884302557,-0.04905670881271362,-0.01639820635318756,0.07729367911815643,-0.022755200043320656,0.2036297768354416,-0.41527900099754333,0.32627972960472107,-0.20964474976062775,-0.4387891888618469,0.33415886759757996,-0.23762895166873932,-0.31981801986694336,-0.0475500114262104,0.22304335236549377,0.1527092307806015,0.04787999391555786,-0.013071400113403797,0.028744792565703392,-0.04652022570371628,0.062435466796159744,0.029016459360718727,-0.2660153806209564,-0.1398465484380722,-0.014463456347584724,0.30473071336746216,-0.16805687546730042,0.024315569549798965,-0.3922029137611389,0.21236348152160645,0.0861537754535675,0.2352890521287918,0.36253124475479126,0.01276078075170517,-0.05572391673922539,0.3414434790611267,0.09587541967630386,0.11824513971805573,0.22561392188072205,0.14182667434215546,-0.3179531693458557,0.217885360121727
35,-0.023328466340899467,-0.18274712562561035,0.12569904327392578,0.2597200572490692,0.27236124873161316,-0.033279065042734146,-0.3490794897079468,0.04823587089776993,0.21599102020263672,0.036028582602739334,-0.007249560207128525,0.005336902569979429,0.2469685673713684,0.17186342179775238,-0.013588993810117245,-0.19485366344451904,-0.06692001968622208,0.21656568348407745,0.25074565410614014,0.04707280918955803,-0.07279989868402481,-0.05324810370802879,-0.0620466023683548,-0.10624083876609802,0.07285230606794357,-0.052545685321092606,-0.16591091454029083,-0.1256161779165268,0.08744719624519348,-0.023095320910215378,0.11742676049470901,-0.27931711077690125,0.20589043200016022,-0.285258412361145,-0.3237510621547699,-0.30809304118156433,0.006318331696093082,0.12861470878124237,0.054884009063243866,-0.1785130798816681,0.32369038462638855,0.022791743278503418,0.12819534540176392,0.1045713722705841,-0.008616534061729908,-0.26845619082450867,-0.17870107293128967,0.009946034289896488,-0.10350355505943298,-0.11073163151741028,-0.010546508245170116,0.4673878252506256,0.2795633375644684,0.20588397979736328,0.09347429126501083,-0.32825160026550293,0.4735294282436371,0.024054208770394325,0.09164085239171982,-0.0457896925508976,0.442283034324646,0.1767357885837555,-0.21984165906906128,0.25450679659843445
